valid_time,u10,v10,t2m,ssrd,latitude,longitude
2024-05-26 06:00:00,-0.36244202,-0.31466675,288.38165,815040.0,53.0,8.75
2024-05-26 07:00:00,-0.6824188,-0.3587799,290.4544,1.023296e+06,53.0,8.75
2024-05-26 08:00:00,-1.2654114,-0.05052185,292.26758,1.456e+06,53.0,8.75
2024-05-26 09:00:00,-1.6108093,0.81181335,293.81808,2.169216e+06,53.0,8.75
2024-05-26 10:00:00,-2.0772095,1.0097961,294.65204,2.52e+06,53.0,8.75
2024-05-26 11:00:00,-2.1250458,2.0375824,295.4173,2.585088e+06,53.0,8.75
2024-05-26 12:00:00,-2.1541748,2.462799,295.66064,2.37632e+06,53.0,8.75
2024-05-26 13:00:00,-1.9423676,2.961609,296.25232,2.452096e+06,53.0,8.75
2024-05-26 14:00:00,-1.768753,3.2937927,296.6852,2.330112e+06,53.0,8.75
2024-05-26 15:00:00,-1.5940704,3.422943,296.56116,1.265792e+06,53.0,8.75
2024-05-26 16:00:00,-1.6674194,3.445755,296.65192,1.443456e+06,53.0,8.75
2024-05-26 17:00:00,-1.3942566,2.4572601,294.63818,882560.0,53.0,8.75
2024-05-26 18:00:00,-1.1332703,1.5207672,292.71753,280064.0,53.0,8.75
2024-05-26 19:00:00,-1.2011871,1.6627655,291.58008,186688.0,53.0,8.75
2024-05-26 20:00:00,-1.3209381,2.083725,290.67633,15424.0,53.0,8.75
2024-05-26 21:00:00,-1.0081177,2.754776,290.125,0.0,53.0,8.75
2024-05-26 22:00:00,0.37530518,2.8536377,289.6289,0.0,53.0,8.75
2024-05-26 23:00:00,0.41851807,2.661255,288.83734,0.0,53.0,8.75
2024-05-27 00:00:00,1.1834106,2.7488708,288.31277,0.0,53.0,8.75
2024-05-27 01:00:00,1.9797211,2.64534,287.98322,0.0,53.0,8.75
2024-05-27 02:00:00,2.4313354,2.1375275,287.44617,0.0,53.0,8.75
2024-05-27 03:00:00,2.058197,1.6460114,286.94406,0.0,53.0,8.75
2024-05-27 04:00:00,1.5341492,1.6392059,286.8454,39168.0,53.0,8.75
2024-05-27 05:00:00,1.2837677,1.8433685,287.27448,223744.0,53.0,8.75
2024-05-27 06:00:00,1.3388672,2.0087585,288.09253,427200.0,53.0,8.75
2024-05-27 07:00:00,1.7589417,2.0657501,289.12244,988032.0,53.0,8.75
2024-05-27 08:00:00,1.9031525,2.021881,290.46005,1.251584e+06,53.0,8.75
2024-05-27 09:00:00,2.2102814,2.3074646,291.56683,1.987264e+06,53.0,8.75
2024-05-27 10:00:00,1.8263245,1.0148468,292.66278,2.369344e+06,53.0,8.75
2024-05-27 11:00:00,1.7807312,1.161789,293.41016,2.302848e+06,53.0,8.75
2024-05-27 12:00:00,2.1501923,2.067047,292.53632,1.253184e+06,53.0,8.75
2024-05-27 13:00:00,2.3443909,1.5046844,292.11246,1.9376e+06,53.0,8.75
2024-05-27 14:00:00,1.183609,-0.296875,291.36304,1.46432e+06,53.0,8.75
2024-05-27 15:00:00,0.5382385,-0.5934906,292.23956,1.74496e+06,53.0,8.75
2024-05-27 16:00:00,0.10441589,-0.6086731,292.96222,1.532608e+06,53.0,8.75
2024-05-27 17:00:00,-0.29171753,-0.6879425,292.4131,772928.0,53.0,8.75
2024-05-27 18:00:00,-0.51275635,-1.1135559,291.4891,485184.0,53.0,8.75
2024-05-27 19:00:00,-0.4594574,-1.0800781,289.94016,172352.0,53.0,8.75
2024-05-27 20:00:00,-0.09466553,-1.2852936,289.08972,12736.0,53.0,8.75
2024-05-27 21:00:00,0.8761749,-0.9810791,288.36407,0.0,53.0,8.75
2024-05-27 22:00:00,1.6153564,-0.059127808,287.16965,0.0,53.0,8.75
2024-05-27 23:00:00,1.8484955,-0.18353271,286.50247,0.0,53.0,8.75
2024-05-28 00:00:00,2.1502075,-1.0661011,286.20065,0.0,53.0,8.75
2024-05-28 01:00:00,2.756485,-1.4914398,286.01666,0.0,53.0,8.75
2024-05-28 02:00:00,2.872055,-0.9158783,285.4264,0.0,53.0,8.75
2024-05-28 03:00:00,2.9514313,-0.24720764,284.99768,0.0,53.0,8.75
2024-05-28 04:00:00,3.297821,0.025299072,284.729,23424.0,53.0,8.75
2024-05-28 05:00:00,3.5892181,-0.2942047,285.04132,272832.0,53.0,8.75
2024-05-28 06:00:00,3.125824,-0.016860962,285.63086,617408.0,53.0,8.75
2024-05-28 07:00:00,3.4145508,0.04093933,286.47098,689088.0,53.0,8.75
2024-05-28 08:00:00,3.0724182,0.21890259,287.2185,963008.0,53.0,8.75
2024-05-28 09:00:00,2.5108032,0.6942291,287.9892,1.379136e+06,53.0,8.75
2024-05-28 10:00:00,3.0164795,1.0423584,288.83972,2.18912e+06,53.0,8.75
2024-05-28 11:00:00,2.3738708,1.6504974,289.1986,2.301056e+06,53.0,8.75
2024-05-28 12:00:00,2.4490356,2.3955536,289.83853,2.56448e+06,53.0,8.75
2024-05-28 13:00:00,2.3748322,2.8547974,290.26044,2.069696e+06,53.0,8.75
2024-05-28 14:00:00,2.5727386,3.0093079,290.4942,2.084864e+06,53.0,8.75
2024-05-28 15:00:00,2.7084808,2.9203796,290.75058,1.9616e+06,53.0,8.75
2024-05-28 16:00:00,2.381363,2.868332,290.93976,1.25696e+06,53.0,8.75
2024-05-28 17:00:00,1.3637238,2.7590485,291.30322,1.089728e+06,53.0,8.75
2024-05-28 18:00:00,0.29885864,2.632904,290.93484,706240.0,53.0,8.75
2024-05-28 19:00:00,-0.113357544,2.7552032,289.03723,214656.0,53.0,8.75
2024-05-28 20:00:00,0.15548706,3.3390198,288.49408,15168.0,53.0,8.75
2024-05-28 21:00:00,-0.16477966,4.0425415,287.59332,0.0,53.0,8.75
2024-05-28 22:00:00,-0.4676361,4.0309296,287.49512,0.0,53.0,8.75
2024-05-28 23:00:00,-0.6239166,4.1572876,286.49805,0.0,53.0,8.75
2024-05-29 00:00:00,-0.49230957,4.482254,286.3207,0.0,53.0,8.75
2024-05-29 01:00:00,0.14164734,4.418747,286.3354,0.0,53.0,8.75
2024-05-29 02:00:00,0.63002014,4.4260864,286.58588,0.0,53.0,8.75
2024-05-29 03:00:00,0.763855,4.4944305,286.73743,0.0,53.0,8.75
2024-05-29 04:00:00,0.7663727,4.4996796,287.04492,9344.0,53.0,8.75
2024-05-29 05:00:00,0.36862183,4.4288635,287.39114,59968.0,53.0,8.75
2024-05-29 06:00:00,-0.07406616,4.622513,287.56604,89344.0,53.0,8.75
2024-05-29 07:00:00,-0.028167725,5.0244293,287.8043,76864.0,53.0,8.75
2024-05-29 08:00:00,0.578949,5.4058228,288.0551,185024.0,53.0,8.75
2024-05-29 09:00:00,1.4975433,4.98143,288.30212,352960.0,53.0,8.75
2024-05-29 10:00:00,3.2613678,4.1325073,288.52335,336448.0,53.0,8.75
2024-05-29 11:00:00,3.7723389,3.2721558,289.41388,934464.0,53.0,8.75
2024-05-29 12:00:00,2.5802307,2.9894562,289.27734,1.689024e+06,53.0,8.75
2024-05-29 13:00:00,1.6840363,3.419754,289.80762,1.16096e+06,53.0,8.75
2024-05-29 14:00:00,2.172165,3.4357605,291.00323,1.462784e+06,53.0,8.75
2024-05-29 15:00:00,3.6371002,2.9465332,290.7074,1.617216e+06,53.0,8.75
2024-05-29 16:00:00,2.9269104,1.708252,288.75128,1.100352e+06,53.0,8.75
2024-05-29 17:00:00,2.4523315,0.96569824,288.5496,900864.0,53.0,8.75
2024-05-29 18:00:00,1.42659,1.9137421,288.19373,390976.0,53.0,8.75
2024-05-29 19:00:00,0.84820557,1.9166718,287.56702,185728.0,53.0,8.75
2024-05-29 20:00:00,0.7893677,2.068756,286.80774,19328.0,53.0,8.75
2024-05-29 21:00:00,1.0888672,2.0439148,285.81244,0.0,53.0,8.75
2024-05-29 22:00:00,1.2276917,2.1304932,285.09067,0.0,53.0,8.75
2024-05-29 23:00:00,1.7743073,1.4299316,284.72238,0.0,53.0,8.75
2024-05-30 00:00:00,1.1727753,1.4226074,284.1873,0.0,53.0,8.75
2024-05-30 01:00:00,0.38705444,1.5001526,283.72482,0.0,53.0,8.75
2024-05-30 02:00:00,-0.0045928955,1.5845795,283.2776,0.0,53.0,8.75
2024-05-30 03:00:00,0.00050354004,1.6144714,282.86,0.0,53.0,8.75
2024-05-30 04:00:00,0.40838623,1.6913452,283.17245,56192.0,53.0,8.75
2024-05-30 05:00:00,0.64305115,1.369812,284.3988,357440.0,53.0,8.75
2024-05-30 06:00:00,0.63261414,0.6766815,286.00116,868608.0,53.0,8.75
2024-05-30 07:00:00,0.6142578,0.6253052,287.8657,1.382976e+06,53.0,8.75
2024-05-30 08:00:00,0.5628967,0.74664307,289.42203,1.761216e+06,53.0,8.75
2024-05-30 09:00:00,0.27944946,0.7041168,290.24915,2.153472e+06,53.0,8.75
2024-05-30 10:00:00,-0.4269867,-0.20147705,291.41406,2.541952e+06,53.0,8.75
2024-05-30 11:00:00,-0.4638214,-0.123031616,291.52097,2.408128e+06,53.0,8.75
2024-05-30 12:00:00,-0.70906067,-0.1532898,292.21533,2.72832e+06,53.0,8.75
2024-05-30 13:00:00,-1.2646027,-0.06642151,292.5879,2.466176e+06,53.0,8.75
2024-05-30 14:00:00,-1.6352844,-0.5112915,293.16956,2.323072e+06,53.0,8.75
2024-05-30 15:00:00,-0.046569824,-0.5843811,292.96368,1.596224e+06,53.0,8.75
2024-05-30 16:00:00,1.3480377,-0.8521118,293.18903,1.336704e+06,53.0,8.75
2024-05-30 17:00:00,1.3984985,-0.9686737,291.79584,880384.0,53.0,8.75
2024-05-30 18:00:00,1.2564392,-1.504837,290.70892,466304.0,53.0,8.75
2024-05-30 19:00:00,0.72052,-1.4163208,289.38245,195136.0,53.0,8.75
2024-05-30 20:00:00,0.57850647,-1.4248657,288.5301,19584.0,53.0,8.75
2024-05-30 21:00:00,0.6499481,-1.6116791,287.5171,0.0,53.0,8.75
2024-05-30 22:00:00,1.4367981,-2.0881958,287.63574,0.0,53.0,8.75
2024-05-30 23:00:00,1.3490295,-1.8985901,287.20728,0.0,53.0,8.75
2024-05-31 00:00:00,1.8287811,-1.6816254,287.109,0.0,53.0,8.75
2024-05-31 01:00:00,1.9378357,-1.9190216,286.86575,0.0,53.0,8.75
2024-05-31 02:00:00,1.9250183,-1.9544373,286.49313,0.0,53.0,8.75
2024-05-31 03:00:00,2.145523,-1.834549,286.35626,0.0,53.0,8.75
2024-05-31 04:00:00,2.3337402,-1.8009796,286.51562,37376.0,53.0,8.75
2024-05-31 05:00:00,2.324997,-1.6499634,286.85898,193408.0,53.0,8.75
2024-05-31 06:00:00,2.762146,-2.6364594,287.50735,409408.0,53.0,8.75
2024-05-31 07:00:00,2.4434662,-2.3358154,288.12396,1.21056e+06,53.0,8.75
2024-05-31 08:00:00,2.6605377,-1.9893799,288.72168,1.325184e+06,53.0,8.75
2024-05-31 09:00:00,2.8163452,-2.4292297,288.92154,1.36064e+06,53.0,8.75
2024-05-31 10:00:00,2.877243,-2.35289,290.93298,1.810688e+06,53.0,8.75
2024-05-31 11:00:00,2.3131866,-2.4776306,291.1224,2.051264e+06,53.0,8.75
2024-05-31 12:00:00,2.298767,-2.9600525,291.17688,1.833024e+06,53.0,8.75
2024-05-31 13:00:00,2.2695923,-2.7292786,290.98065,1.771584e+06,53.0,8.75
2024-05-31 14:00:00,2.0469208,-1.8566895,291.27612,1.725568e+06,53.0,8.75
2024-05-31 15:00:00,1.7248383,-1.8359528,291.80286,1.360576e+06,53.0,8.75
2024-05-31 16:00:00,1.4769897,-1.8174438,291.94385,985664.0,53.0,8.75
2024-05-31 17:00:00,1.1071167,-2.0047913,291.70032,625280.0,53.0,8.75
2024-05-31 18:00:00,1.0696716,-1.630722,291.49103,341760.0,53.0,8.75
2024-05-31 19:00:00,0.8222809,-1.9015961,290.4931,176000.0,53.0,8.75
2024-05-31 20:00:00,0.4732666,-1.7502747,289.71417,19072.0,53.0,8.75
2024-05-31 21:00:00,0.32218933,-1.7306213,288.93878,0.0,53.0,8.75
2024-05-31 22:00:00,1.0020905,-2.377716,288.7556,0.0,53.0,8.75
2024-05-31 23:00:00,0.857254,-1.9282379,288.74457,0.0,53.0,8.75
2024-06-01 00:00:00,0.8830719,-1.8010254,288.7289,0.0,53.0,8.75
2024-06-01 01:00:00,0.9815674,-2.1233215,288.62494,0.0,53.0,8.75
2024-06-01 02:00:00,0.7927246,-2.1269684,288.46936,0.0,53.0,8.75
2024-06-01 03:00:00,0.94296265,-1.9485779,288.3259,0.0,53.0,8.75
2024-06-01 04:00:00,0.8532715,-2.2667542,288.3043,45504.0,53.0,8.75
2024-06-01 05:00:00,0.27124023,-3.2991028,288.62933,236800.0,53.0,8.75
2024-06-01 06:00:00,-0.5579071,-3.463211,289.34625,538240.0,53.0,8.75
2024-06-01 07:00:00,-0.5904083,-3.022171,290.32166,964736.0,53.0,8.75
2024-06-01 08:00:00,-0.3045044,-2.9214478,291.51895,1.442176e+06,53.0,8.75
2024-06-01 09:00:00,0.075424194,-2.8552399,292.57996,1.921792e+06,53.0,8.75
2024-06-01 10:00:00,0.58595276,-3.0800934,294.1294,2.435392e+06,53.0,8.75
2024-06-01 11:00:00,0.7366791,-3.5654297,295.31384,2.694144e+06,53.0,8.75
2024-06-01 12:00:00,0.7025757,-3.85495,295.97595,2.802432e+06,53.0,8.75
2024-06-01 13:00:00,0.9197998,-4.1103973,296.64993,2.646912e+06,53.0,8.75
2024-06-01 14:00:00,0.9456177,-4.4027863,296.9005,2.4336e+06,53.0,8.75
2024-06-01 15:00:00,0.992218,-4.741211,295.83383,1.737856e+06,53.0,8.75
2024-06-01 16:00:00,1.2666779,-4.6533356,295.93542,1.132288e+06,53.0,8.75
2024-06-01 17:00:00,1.2627869,-4.3422546,295.113,784640.0,53.0,8.75
2024-06-01 18:00:00,1.5480499,-4.0537415,293.91473,426496.0,53.0,8.75
2024-06-01 19:00:00,1.9514618,-4.1075134,292.5064,189824.0,53.0,8.75
2024-06-01 20:00:00,2.258316,-3.811386,291.37036,20608.0,53.0,8.75
2024-06-01 21:00:00,2.3637238,-3.6168976,290.52698,0.0,53.0,8.75
2024-06-01 22:00:00,2.4407196,-3.5669403,289.68573,0.0,53.0,8.75
2024-06-01 23:00:00,2.637558,-3.588974,289.0389,0.0,53.0,8.75
2024-06-02 00:00:00,2.7552338,-3.307022,288.6518,0.0,53.0,8.75
2024-06-02 01:00:00,3.187439,-2.7854614,288.4516,0.0,53.0,8.75
2024-06-02 02:00:00,3.3738403,-2.700531,288.31808,0.0,53.0,8.75
2024-06-02 03:00:00,3.2017365,-2.6186523,288.12903,0.0,53.0,8.75
2024-06-02 04:00:00,3.2203827,-2.6734009,287.72778,35072.0,53.0,8.75
2024-06-02 05:00:00,3.2097626,-2.6642914,287.44073,199104.0,53.0,8.75
2024-06-02 06:00:00,3.2453308,-3.1636658,287.38818,361728.0,53.0,8.75
2024-06-02 07:00:00,3.247406,-4.317154,287.82697,589824.0,53.0,8.75
2024-06-02 08:00:00,3.3291626,-4.399933,287.98383,846016.0,53.0,8.75
2024-06-02 09:00:00,3.4721832,-3.704483,287.96442,1.32352e+06,53.0,8.75
2024-06-02 10:00:00,3.240448,-2.8751984,288.40408,1.186176e+06,53.0,8.75
2024-06-02 11:00:00,3.079956,-2.0118408,288.77057,1.576896e+06,53.0,8.75
2024-06-02 12:00:00,3.645279,-3.161255,289.15155,1.941248e+06,53.0,8.75
2024-06-02 13:00:00,3.7991028,-3.7690887,289.11646,1.746304e+06,53.0,8.75
2024-06-02 14:00:00,3.6845856,-2.8141785,289.02063,1.806016e+06,53.0,8.75
2024-06-02 15:00:00,3.8531647,-2.8591003,289.02344,1.692928e+06,53.0,8.75
2024-06-02 16:00:00,3.7173157,-3.0793915,288.75244,1.54208e+06,53.0,8.75
2024-06-02 17:00:00,3.5898132,-3.2619476,288.0808,947008.0,53.0,8.75
2024-06-02 18:00:00,3.3590698,-3.5185547,287.59634,523200.0,53.0,8.75
2024-06-02 19:00:00,3.1739502,-3.6172333,286.96262,163840.0,53.0,8.75
2024-06-02 20:00:00,2.995819,-2.9070892,286.35107,17344.0,53.0,8.75
2024-06-02 21:00:00,2.8605957,-2.0237122,285.9452,0.0,53.0,8.75
2024-06-02 22:00:00,3.0069427,-1.2294922,285.89258,0.0,53.0,8.75
2024-06-02 23:00:00,3.0779266,-1.14151,285.64343,0.0,53.0,8.75
2024-06-03 00:00:00,2.925705,-0.9158783,285.26038,0.0,53.0,8.75
2024-06-03 01:00:00,2.8798065,-0.8709717,285.29514,0.0,53.0,8.75
2024-06-03 02:00:00,2.998703,-1.1892242,285.32257,0.0,53.0,8.75
2024-06-03 03:00:00,2.6799316,-1.0218658,285.3474,0.0,53.0,8.75
2024-06-03 04:00:00,2.4571838,-0.1819458,285.3104,41152.0,53.0,8.75
2024-06-03 05:00:00,2.7404785,-0.37461853,285.4348,182848.0,53.0,8.75
2024-06-03 06:00:00,2.9685516,-0.62112427,285.92102,459968.0,53.0,8.75
2024-06-03 07:00:00,2.9651947,-1.636734,286.17236,643840.0,53.0,8.75
2024-06-03 08:00:00,2.6524353,-1.7445374,286.49576,1.156352e+06,53.0,8.75
2024-06-03 09:00:00,2.7897491,-1.7277374,286.71274,954944.0,53.0,8.75
2024-06-03 10:00:00,3.021881,-1.7587738,287.56256,1.285824e+06,53.0,8.75
2024-06-03 11:00:00,2.7448883,-1.3642578,288.10413,1.21152e+06,53.0,8.75
2024-06-03 12:00:00,2.8513641,-1.0910034,288.7962,1.311296e+06,53.0,8.75
2024-06-03 13:00:00,2.8342896,-1.1719055,289.14627,1.295424e+06,53.0,8.75
2024-06-03 14:00:00,2.727951,-1.2697601,289.43527,985216.0,53.0,8.75
2024-06-03 15:00:00,2.6604004,-1.3220825,289.81622,1.000448e+06,53.0,8.75
2024-06-03 16:00:00,2.810089,-1.4725189,289.54132,721216.0,53.0,8.75
2024-06-03 17:00:00,2.6131744,-1.5684204,289.08527,282368.0,53.0,8.75
2024-06-03 18:00:00,2.6318665,-1.4556122,288.49176,160704.0,53.0,8.75
2024-06-03 19:00:00,2.3853455,-1.0139313,288.03802,40320.0,53.0,8.75
2024-06-03 20:00:00,2.0011292,-0.4752655,287.7272,5056.0,53.0,8.75
2024-06-03 21:00:00,1.8600922,-0.044784546,287.4071,0.0,53.0,8.75
2024-06-03 22:00:00,1.8710327,0.78338623,287.38358,0.0,53.0,8.75
2024-06-03 23:00:00,2.1402283,0.74038696,287.3158,0.0,53.0,8.75
2024-06-04 00:00:00,2.058487,0.7106476,287.3533,0.0,53.0,8.75
2024-06-04 01:00:00,1.8652191,0.7341614,287.24838,0.0,53.0,8.75
2024-06-04 02:00:00,1.5856171,0.81518555,286.95746,0.0,53.0,8.75
2024-06-04 03:00:00,1.2777252,0.7754669,286.95325,0.0,53.0,8.75
2024-06-04 04:00:00,1.1041565,1.095871,286.9018,20736.0,53.0,8.75
2024-06-04 05:00:00,1.0904694,1.522232,287.1545,93568.0,53.0,8.75
2024-06-04 06:00:00,1.7062683,1.6931305,287.45636,147584.0,53.0,8.75
2024-06-04 07:00:00,1.7597809,1.7118835,287.8399,298176.0,53.0,8.75
2024-06-04 08:00:00,1.7181854,1.9471893,288.25366,412608.0,53.0,8.75
2024-06-04 09:00:00,1.7449493,2.3840332,288.79742,646720.0,53.0,8.75
2024-06-04 10:00:00,0.5212555,2.5885773,288.87228,638144.0,53.0,8.75
2024-06-04 11:00:00,0.96466064,3.2454987,289.4604,833856.0,53.0,8.75
2024-06-04 12:00:00,1.5048523,3.3841553,290.03058,1.119232e+06,53.0,8.75
2024-06-04 13:00:00,1.4697723,3.4248505,290.47833,1.133888e+06,53.0,8.75
2024-06-04 14:00:00,1.4233856,3.5748901,290.73785,1.37408e+06,53.0,8.75
2024-06-04 15:00:00,1.5061646,3.733017,291.13342,1.529472e+06,53.0,8.75
2024-06-04 16:00:00,1.4436798,3.8465118,291.29565,978304.0,53.0,8.75
2024-06-04 17:00:00,1.1633301,3.721283,291.48248,1.064832e+06,53.0,8.75
2024-06-04 18:00:00,0.3136139,3.3264618,291.0145,569344.0,53.0,8.75
2024-06-04 19:00:00,-0.2403717,3.2812195,290.18713,204928.0,53.0,8.75
2024-06-04 20:00:00,-0.46714783,3.4189606,288.8006,27712.0,53.0,8.75
2024-06-04 21:00:00,-0.5901184,3.6876678,288.26477,0.0,53.0,8.75
2024-06-04 22:00:00,-0.1688385,4.57518,288.24258,0.0,53.0,8.75
2024-06-04 23:00:00,0.80049133,4.3247833,288.51935,0.0,53.0,8.75
2024-06-05 00:00:00,1.8203125,4.219467,288.3308,0.0,53.0,8.75
2024-06-05 01:00:00,2.566803,3.948349,288.14203,0.0,53.0,8.75
2024-06-05 02:00:00,2.9391327,3.4694061,287.77435,0.0,53.0,8.75
2024-06-05 03:00:00,4.4431458,3.0329895,286.97998,0.0,53.0,8.75
2024-06-05 04:00:00,5.5191345,0.9610443,286.0862,12160.0,53.0,8.75
2024-06-05 05:00:00,4.2250214,-0.5854645,285.49133,55808.0,53.0,8.75
2024-06-05 06:00:00,3.4672241,-0.32911682,285.46252,144320.0,53.0,8.75
2024-06-05 07:00:00,3.6190643,-0.10317993,285.90314,384896.0,53.0,8.75
2024-06-05 08:00:00,3.7517548,0.098739624,286.80682,928832.0,53.0,8.75
2024-06-05 09:00:00,3.8651123,0.31329346,287.51105,1.618496e+06,53.0,8.75
2024-06-05 10:00:00,4.36026,0.7127991,288.9419,2.332096e+06,53.0,8.75
2024-06-05 11:00:00,4.3901243,0.9502716,289.5376,2.000832e+06,53.0,8.75
2024-06-05 12:00:00,4.485201,1.2207184,289.89716,2.299136e+06,53.0,8.75
2024-06-05 13:00:00,4.208726,1.4992371,290.26852,1.977024e+06,53.0,8.75
2024-06-05 14:00:00,4.771905,1.5916748,290.5849,1.82176e+06,53.0,8.75
2024-06-05 15:00:00,5.228713,1.0074615,290.62958,1.717248e+06,53.0,8.75
2024-06-05 16:00:00,4.953169,-0.000869751,290.15927,1.335872e+06,53.0,8.75
2024-06-05 17:00:00,4.5050325,-1.1622772,289.38983,935936.0,53.0,8.75
2024-06-05 18:00:00,3.6171417,-1.6656494,288.33374,392640.0,53.0,8.75
2024-06-05 19:00:00,2.9114227,-1.5721893,287.03876,278208.0,53.0,8.75
2024-06-05 20:00:00,2.3005066,-0.90856934,285.45648,38080.0,53.0,8.75
2024-06-05 21:00:00,2.0895386,-0.3526764,283.8072,0.0,53.0,8.75
2024-06-05 22:00:00,1.6219177,0.11958313,282.3888,0.0,53.0,8.75
2024-06-05 23:00:00,1.4217682,1.0887604,280.9546,0.0,53.0,8.75
2024-06-06 00:00:00,1.76268,1.5716248,280.61795,0.0,53.0,8.75
2024-06-06 01:00:00,1.892456,1.6523743,280.16174,0.0,53.0,8.75
2024-06-06 02:00:00,1.7232056,1.7758026,280.17447,0.0,53.0,8.75
2024-06-06 03:00:00,1.5717621,1.7319489,280.20975,0.0,53.0,8.75
2024-06-06 04:00:00,1.4601746,1.8408661,280.7812,61824.0,53.0,8.75
2024-06-06 05:00:00,1.3042297,2.4002838,282.22296,330176.0,53.0,8.75
2024-06-06 06:00:00,1.2112274,2.5576782,283.94446,715584.0,53.0,8.75
2024-06-06 07:00:00,1.3716431,2.7933807,285.56,879808.0,53.0,8.75
2024-06-06 08:00:00,1.7013702,2.666626,286.9167,1.432704e+06,53.0,8.75
2024-06-06 09:00:00,2.1315613,2.3725433,288.17578,1.898496e+06,53.0,8.75
2024-06-06 10:00:00,2.6454773,1.524765,289.426,2.312064e+06,53.0,8.75
2024-06-06 11:00:00,3.3173828,1.168457,290.03314,2.70528e+06,53.0,8.75
2024-06-06 12:00:00,3.189804,0.47962952,290.28888,2.172672e+06,53.0,8.75
2024-06-06 13:00:00,2.872406,-0.27885437,290.73065,1.876992e+06,53.0,8.75
2024-06-06 14:00:00,2.6513824,-0.8656006,290.5086,1.31168e+06,53.0,8.75
2024-06-06 15:00:00,3.0660706,-0.92066956,290.56128,1.120064e+06,53.0,8.75
2024-06-06 16:00:00,3.1267242,-1.375534,290.24078,1.379456e+06,53.0,8.75
2024-06-06 17:00:00,2.395813,-2.6352081,289.06067,848960.0,53.0,8.75
2024-06-06 18:00:00,1.5757751,-2.7594147,288.03064,500864.0,53.0,8.75
2024-06-06 19:00:00,0.7872162,-1.9007721,286.83282,281152.0,53.0,8.75
2024-06-06 20:00:00,0.3196106,-1.2105713,285.2077,32192.0,53.0,8.75
2024-06-06 21:00:00,0.3106079,-1.5379639,283.61774,0.0,53.0,8.75
2024-06-06 22:00:00,0.5973053,-0.095703125,284.3373,0.0,53.0,8.75
2024-06-06 23:00:00,0.71195984,0.46487427,283.0666,0.0,53.0,8.75
2024-06-07 00:00:00,0.8596649,1.0170135,280.3263,0.0,53.0,8.75
2024-06-07 01:00:00,1.0410919,0.93855286,279.6772,0.0,53.0,8.75
2024-06-07 02:00:00,1.1515503,0.6712799,279.92908,0.0,53.0,8.75
2024-06-07 03:00:00,1.3899994,0.6286621,279.92795,0.0,53.0,8.75
2024-06-07 04:00:00,1.0776062,0.7254181,280.23053,74240.0,53.0,8.75
2024-06-07 05:00:00,1.157547,1.1456146,282.63318,417856.0,53.0,8.75
2024-06-07 06:00:00,1.1258698,0.96655273,285.19672,898048.0,53.0,8.75
2024-06-07 07:00:00,1.7762299,1.3393097,287.35675,1.453696e+06,53.0,8.75
2024-06-07 08:00:00,3.0084534,1.6339111,288.7016,1.948736e+06,53.0,8.75
2024-06-07 09:00:00,3.8802338,1.6506805,289.09155,2.251904e+06,53.0,8.75
2024-06-07 10:00:00,3.1666718,1.4741516,290.02835,2.416832e+06,53.0,8.75
2024-06-07 11:00:00,4.4834747,1.5348969,290.30087,2.179968e+06,53.0,8.75
2024-06-07 12:00:00,4.446274,1.2304535,290.42645,2.151552e+06,53.0,8.75
2024-06-07 13:00:00,4.524719,1.216217,290.0866,1.992128e+06,53.0,8.75
2024-06-07 14:00:00,3.9532928,1.1681976,289.59253,1.36736e+06,53.0,8.75
2024-06-07 15:00:00,3.3415527,1.2555237,289.37378,1.329408e+06,53.0,8.75
2024-06-07 16:00:00,3.5930939,1.4675293,290.23083,1.27392e+06,53.0,8.75
2024-06-07 17:00:00,3.352356,0.5077667,289.82733,734016.0,53.0,8.75
2024-06-07 18:00:00,2.5266418,0.08294678,288.79218,481984.0,53.0,8.75
2024-06-07 19:00:00,1.9967651,-0.31629944,288.1007,163904.0,53.0,8.75
2024-06-07 20:00:00,1.1408997,0.025741577,286.27792,28928.0,53.0,8.75
2024-06-07 21:00:00,1.0262146,0.71398926,284.9314,0.0,53.0,8.75
2024-06-07 22:00:00,0.57995605,1.6065979,283.68634,0.0,53.0,8.75
2024-06-07 23:00:00,0.41801453,1.8296814,283.1871,0.0,53.0,8.75
2024-06-08 00:00:00,0.3454132,2.0035095,283.06677,0.0,53.0,8.75
2024-06-08 01:00:00,0.15534973,2.37471,282.77466,0.0,53.0,8.75
2024-06-08 02:00:00,0.15255737,2.6160126,282.486,0.0,53.0,8.75
2024-06-08 03:00:00,0.30020142,2.5426178,282.38022,0.0,53.0,8.75
2024-06-08 04:00:00,0.5263977,2.4960327,282.58655,69568.0,53.0,8.75
2024-06-08 05:00:00,0.9027405,2.7864075,284.57416,396544.0,53.0,8.75
2024-06-08 06:00:00,1.2420349,2.6174927,286.87018,873280.0,53.0,8.75
2024-06-08 07:00:00,1.9171143,2.75737,288.7751,1.415872e+06,53.0,8.75
2024-06-08 08:00:00,2.8118134,3.010559,290.28247,1.919104e+06,53.0,8.75
2024-06-08 09:00:00,3.8237152,3.8074036,291.33017,2.368256e+06,53.0,8.75
2024-06-08 10:00:00,4.070175,4.050812,291.9076,2.124352e+06,53.0,8.75
